Category,Series,Denomination,Year,Mint Mark,Variety,Has History,Has Obverse Image,Has Reverse Image,AI_Audited_Status
coin,Early Commemorative Half Dollars,Half Dollar,,,"½ Dollar - 175th Anniversary (Rensselaer County, New York)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Statue of Liberty),Yes,No,No,Yes
coin,Morgan Dollars,One Dollar,,,1 oz Silver (Morgan Silver Trade Unit),Yes,Yes,Yes,Yes
coin,Morgan Dollars,One Dollar,,,"1 Ounce - Oklahoma Gold and Numismatics, Inc. (Morgan Dollar)",Yes,Yes,Yes,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"1 Dollar - North Bend Centennial (North Bend, Nebraska)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Oakland, Nebraska (Oakland Centennial)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Valley, Nebraska (Valley Centennial)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"Souvenir Half Dollar - Saginaw Treaty Sesquicentennial (Saginaw, Michigan)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"1 Dollar - Delta Colorado Centennial (Delta, Colorado)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Ellsworth Maine Bicentennial (Ellsworth, Maine)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"1 Dollar - Mesa Centennial Dollar (Mesa, Arizona)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Lassen County Centennial (Lassen County, California)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"½ Dollar - North Royalton Sesquicentennial (North Royalton, Ohio)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"½ Dollar - Mason Area Sesquicentennial (Mason, Ohio)",Yes,No,No,Yes
coin,Morgan Dollars,One Dollar,,,½ oz Copper (Golden State Mint - Morgan Dollar),Yes,Yes,Yes,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - 100th Anniversary Oregon (Roseburg, Oregon)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"1 Dollar - Eternal Light Lincoln Memorial (Champaign, Illinois)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Poweshiek County 125Th Anniversary (Montezuma, Iowa)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"½ Dollar - 75th Anniversary Avon Park (Avon Park, Florida)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Bicentennial McSherrystown (McSherrystown, Pennsylvania)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Covington Sesquicentennial (Covington, Kentucky)",Yes,No,No,Yes
coin,Washington Quarters (Classic),Five Cents,,,25 Cents,Yes,Yes,Yes,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Scottsbluff, Nebraska (60th Anniversary)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"½ Dollar - Greenwood Area Centennial (Greenwood, Indiana)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"½ Dollar - Lasalle County 50th Anniversary (Ottawa, Illinois)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"½ Dollar - Thomasboro Centennial (Thomasboro, Illinois)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - 100th Anniversary Oregon (Klamath County, Oregon)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Sesquicentennial Celebration (Highspire, Pennsylvania)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"½ Dollar - Crawfordsville Area Centennial (Crawfordsville, Indiana)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Lansing Centennial (Lansing, Michigan)",Yes,No,No,Yes
coin,Saint-Gaudens Gold Coinage,Twenty Dollars,,,"20 Dollars ""Saint-Gaudens - Double Eagle"" (Miniature coin)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Idaho Centennial (Coeur d' Alene, Idaho)",Yes,No,No,Yes
coin,Seated Liberty Coinage,One Dollar,,,¼ oz Silver (American Numismatic Association - Seated Liberty),Yes,No,No,Yes
coin,U.S. Pattern Coinage,One Dollar,,,Non Dollar - Bessie Coleman Prototype,Yes,No,No,Yes
coin,Buffalo Nickels,Five Cents,,,¼ Ounce - Golden State Mint (Buffalo Nickel),Yes,Yes,Yes,Yes
coin,Liberty Walking Half Dollars,One Dollar,,,¼ oz Copper (Golden State Mint - Walking Liberty),Yes,No,No,Yes
coin,Early Commemorative Half Dollars,One Dollar,,,So-Called Dollar - World's Columbian Exposition,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,,,1 Dollar (American Innovation - Introductory Coin),Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (American Memorial Park, Northern Mariana Islands)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (War in the Pacific National Historical Park, Guam)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (San Antonio Missions National Historical Park, Texas)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Frank Church River of No Return Wilderness, Idaho)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (American Memorial Park, Northern Mariana Islands)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Frank Church River of No Return Wilderness, Idaho)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (San Antonio Missions National Historical Park, Texas)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (War in the Pacific National Historical Park, Guam)",Yes,Yes,Yes,Yes
coin,Sacagawea & Native American Dollars,One Dollar,,,"1 Dollar ""Native American Dollar"" (American Indians in the Space Program)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,Five Dollars,,,5 Dollars (50th Anniversary of Apollo 11),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Apollo 11 50th Anniversary),Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,½ Dollar (50th Anniversary of Apollo 11),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (50th Anniversary of Apollo 11),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (No Cash Value),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Good for One Dollar in Trade),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"1 Dollar - Olympic Car Wash (Olathe, Kansas)",Yes,No,No,Yes
coin,Trade Dollars,One Dollar,,,1 Maui Trade Dollar,Yes,Yes,Yes,Yes
coin,Trade Dollars,One Dollar,,,1 Ounce - Golden State Mint (British Trade Dollar),Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (American Memorial Park, Northern Mariana Islands - Silver 5 oz Bullion)",Yes,Yes,Yes,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"Havasu Dollar - London Bridge Rotary Club - U.S. Constitution (Lake Havasu City, Arizona)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar - Nebraska Centennial (Johnson County),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,Souvenir Dollar - North Dakota (Bicentennial),Yes,No,No,Yes
coin,Modern Commemorative Dollars,Five Dollars,,,5 Dollars (American Legion 100th Anniversary),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (American Legion 100th Anniversary),Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,½ Dollar (American Legion 100th Anniversary),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,Souvenir Dollar - Nebraska Centennial (Saline County),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"Souvenir Half-Dollar - Cheboygan, Michigan (Centennial)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,½ Dollar - Portsmouth Sesquicentennial (Ohio),Yes,No,No,Yes
coin,American Platinum Eagle,One Hundred Dollars,,,"100 Dollars ""American Platinum Eagle"" (Bullion Coinage)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"Commemorative Dollar - London Bridge Rotary Club - Powered Flight (Lake Havasu City, Arizona)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Montgomery Civil War Centennial Commemoration (Montgomery, Alabama)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,½ Dollar - Boyertown Centennial (Pennsylvania),Yes,No,No,Yes
coin,Roosevelt Dimes,One Dime,,,"1 Dime ""Roosevelt Dime"" (Silver Proof)",Yes,Yes,Yes,Yes
coin,Kennedy Half Dollars,Half Dollar,,,"½ Dollar ""Kennedy Half Dollar"" (Silver .999)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (War in the Pacific National Historical Park, Guam - Silver 5 oz Bullion)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (San Antonio Missions National Historical Park, Texas - Silver 5 oz Bullion)",Yes,Yes,Yes,Yes
coin,Modern Commemorative Dollars,Five Dollars,,,5 Dollars - Northern California Numismatic Association (James H. Laird Memorial Seminar),Yes,No,No,Yes
coin,Kennedy Half Dollars,Half Dollar,,,Mini coin - ½ Dollar Kennedy Half Dollar,Yes,Yes,Yes,Yes
coin,Saint-Gaudens Gold Coinage,Twenty Dollars,1933,,20 Dollars - Double Eagle 1933 Saint-Gaudens,Yes,No,No,Yes
coin,Morgan Dollars,One Dollar,,,1 oz Silver (The Metal Arts Co. - Morgan Dollar),Yes,Yes,Yes,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,50 Cents - Coshocton Sesquicentennial,Yes,No,No,Yes
coin,Saint-Gaudens Gold Coinage,Twenty Dollars,,,"20 Dollars ""Saint-Gaudens - Double Eagle"" (Miniature coin)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Gulper Eel),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Humpback Anglerfish),Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Carthage, Illinois (125th Anniversary)",Yes,No,No,Yes
coin,American Palladium Eagles,Five Dollars,,,25 Dollars (Palladium Eagle),Yes,No,No,Yes
coin,American Liberty Gold Coins,One Hundred Dollars,,,100 Dollars (American Liberty High Relief),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Las Vegas),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"1 Dollar - Alaska Centennial (Anchorage, Alaska)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (California Fractional Gold),Yes,No,No,Yes
coin,Liberty Head Coinage,Five Dollars,,,5 Dollars,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,,,1 Dollar (American Innovation - Delaware),Yes,Yes,Yes,Yes
coin,Peace Dollars,One Dollar,,,1 oz Copper (Peace Dollar),Yes,Yes,Yes,Yes
coin,Gobrecht Dollars,One Dollar,,,1 Ounce - Osborne Mint (Gobrecht Dollar),Yes,Yes,Yes,Yes
coin,Morgan Dollars,One Dollar,,,1 Ounce - Osborne Mint (Morgan Dollar),Yes,Yes,Yes,Yes
coin,Peace Dollars,One Dollar,,,1 oz Copper (Peace Dollar),Yes,Yes,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,,,1 Dollar (American Innovation - Pennsylvania),Yes,Yes,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,,,1 Dollar (American Innovation - Georgia),Yes,Yes,Yes,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"Ertl Dollar (50th Anniversary; Dyersville, Iowa)",Yes,No,No,Yes
coin,U.S. Pattern Coinage,Half Dollar,,,"½ Dollar (The Silver Getz Half Dollar, Pattern)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Freedom Tower),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,1964,,1 Dollar (1964 D Moonlight Mint),Yes,No,No,Yes
coin,U.S. Pattern Coinage,One Dollar,,,1 Gram Silver (Trade Dollar Pattern),Yes,No,No,Yes
coin,Coronet Head Coinage,One Dollar,,,2.5 Dollars (Eagle),Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Albany Centennial (Albany, Oregon)",Yes,No,No,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Chaco Culture National Historical Park, New Mexico - Silver 5 oz Bullion)",Yes,Yes,Yes,Yes
coin,America the Beautiful Quarters (National Parks),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (National Park of American Samoa)",Yes,Yes,Yes,Yes
coin,America the Beautiful Quarters (National Parks),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (National Park of American Samoa)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Salt River Bay National Historical Park and Ecological Preserve, U.S. Virgin Islands)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Salt River Bay National Historical Park and Ecological Preserve, U.S. Virgin Islands)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Tallgrass Prairie National Preserve, Kansas)",Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Tallgrass Prairie National Preserve, Kansas)",Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,,,1 Dollar (George Washington),Yes,Yes,Yes,Yes
coin,Franklin Half Dollars,Five Dollars,,,5 Dollars (Benjamin Franklin),Yes,Yes,Yes,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Hanover Community Bi-centennial (Hanover, Pennsylvania)",Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,1945,,"1 Dollar ""Native American Dollar"" (Elizabeth Peratrovich and the Anti-Discrimination Law of 1945)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,"Souvenir Half-Dollar - Stroudsburg Sesquicentennial (Stroudsburg, Pennsylvania)",Yes,No,No,Yes
coin,Liberty Walking Half Dollars,One Dollar,,,1 Gram Silver (Walking Liberty),Yes,No,No,Yes
coin,Liberty Walking Half Dollars,One Dollar,,,¼ Ounce -Money Metals Exchange (Walking Liberty),Yes,No,No,Yes
coin,U.S. Pattern Coinage,One Dollar,,,5 Units - Nova Constellatio (Pattern),Yes,No,No,Yes
coin,U.S. Pattern Coinage,One Dollar,,,100 Units - Nova Constellatio (Pattern),Yes,No,No,Yes
coin,U.S. Pattern Coinage,One Dollar,,,500 Units - Nova Constellatio (Pattern),Yes,No,No,Yes
coin,Modern Commemorative Dollars,Half Dollar,,,½ Dollar (Basketball Hall of Fame),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Basketball Hall of Fame),Yes,No,No,Yes
coin,Modern Commemorative Dollars,Five Dollars,2020,,5 Dollars (Basketball Hall of Fame),Yes,No,No,Yes
coin,American Liberty Gold Coins,One Hundred Dollars,,,100 Dollars (Pursuit of Happiness),Yes,No,No,Yes
coin,Morgan Dollars,One Dollar,,,1 oz Silver (SilverTowne Mint - Morgan Dollar Design),Yes,Yes,Yes,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Frank Church River of No Return Wilderness - Silver 5 oz Bullion)",Yes,Yes,Yes,Yes
coin,Jefferson Nickels,Five Cents,,,5 Cents,Yes,Yes,Yes,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Orange City Centennial (Orange City, Iowa)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Silver Certificate; Blue Seal; No Motto),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Silver Certificate; Blue Seal; With Motto),Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"Half Dollar - Sturgis and Fort Meade Centennial (Sturgis, South Dakota)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (United States Department of Agriculture Food Coupon) [Type II],Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Silver Certificate; Yellow Seal - North Africa),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Silver Certificate; Blue Seal and 1),Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Small-Size Silver Certificate; Blue Seal Left),Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - 100th Anniversary Oregon (Grants Pass, Oregon)",Yes,No,No,Yes
banknote,U.S. Banknotes,One Dollar,,,"1 Dollar (Large-Size Silver Certificate - ""Horse Blanket"")",Yes,No,No,Yes
coin,Fractional Currency,One Dime,,,"10 Cents (""Fractional Currency"" - 5th series)",Yes,No,No,Yes
coin,Fractional Currency,Five Cents,,,"25 Cents (""Fractional Currency"" - 5th series)",Yes,No,No,Yes
coin,Fractional Currency,Five Cents,,,"25 Cents (""Fractional Currency"" - 4th series)",Yes,No,No,Yes
coin,America the Beautiful Quarters (National Parks),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (National Park of American Samoa - Silver 5 oz Bullion)",Yes,Yes,Yes,Yes
coin,Fractional Currency,Three Cents,,,"3 Cents (""Fractional Currency"" - 3rd series)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (gold plated),Yes,No,No,Yes
banknote,U.S. Banknotes,One Dollar,,,"1 Dollar (Silver Certificate; ""Educational Series"")",Yes,No,No,Yes
coin,Presidential Dollars,One Dollar,,,10 000 000 Dollars (Ronald Reagan),Yes,Yes,Yes,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Silver Certificate),Yes,No,No,Yes
coin,Postage Currency,Five Cents,,,"5 Cents (""Postage Currency"" - 1st issue)",Yes,No,No,Yes
coin,Fractional Currency,Five Cents,,,"15 Cents (""Fractional Currency"" - 4th series)",Yes,No,No,Yes
coin,Liberty Head Coinage,Five Dollars,,,5 Dollars,Yes,No,No,Yes
coin,Liberty Head Coinage,Five Dollars,,,5 Dollars,Yes,No,No,Yes
coin,Washington Quarters (Classic),Quarter Dollar,,,Double Headed Washington Quarter,Yes,Yes,Yes,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Silver Certificate),Yes,No,No,Yes
coin,Morgan Dollars,One Dollar,,,1 oz Silver (Morgan Dollar),Yes,Yes,Yes,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - 100th Anniversary Oregon (Albany, Oregon)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,One Dollar,,,Michigan Dollar - World's Columbian Exposition,Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - 100th Anniversary Oregon (Gresham, Oregon)",Yes,No,No,Yes
coin,Fractional Currency,One Dime,,,"10 Cents (""Fractional Currency"" - 4th series)",Yes,No,No,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - Dakota Territory Centennial (Bismarck, North Dakota)",Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,,,1 Dollar (American Innovation - Maryland),Yes,Yes,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,,,1 Dollar (American Innovation - South Carolina),Yes,Yes,Yes,Yes
coin,Modern Commemorative Dollars,One Dollar,,,911 Dollars (Vigilant; 9/11 2nd Anniversary),Yes,No,No,Yes
coin,Presidential Dollars,One Dollar,,,200 Dollars (Dubya; George W. Bush),Yes,Yes,Yes,Yes
coin,Morgan Dollars,One Dollar,,,½ Ounce - Highland Mint (Morgan Dollar),Yes,Yes,Yes,Yes
coin,Liberty Head Coinage,Five Dollars,,,5 Dollars,Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (Women’s Suffrage Centennial),Yes,No,No,Yes
coin,Fractional Currency,Half Dollar,,,"50 Cents (""Fractional Currency"" - 5th series)",Yes,No,No,Yes
coin,First Spouse Gold Coins,Ten Dollars,,,10 Dollars (Barbara Bush; Bullion Coinage),Yes,No,No,Yes
coin,Franklin Half Dollars,One Dollar,,,One Million Dollars (President Series; Franklin D. Roosevelt),Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,,,One Million Dollars (President Series; Theodore Roosevelt),Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,,,One Million Dollars (President Series; Abraham Lincoln),Yes,Yes,Yes,Yes
coin,Early Commemorative Half Dollars,Half Dollar,,,"50 Cents - 300th Anniversary Town of Rye (Rye, Westchester County, New York)",Yes,No,No,Yes
coin,Draped Bust Coinage,One Dollar,,,1 Ounce (Draped Bust Dollar),Yes,No,No,Yes
coin,U.S. Pattern Coinage,One Dollar,,,¼ oz Silver (Charles Barber’s Dragon Pattern),Yes,No,No,Yes
coin,America the Beautiful Quarters (National Parks),Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Voyageurs National Park, Minnesota - Silver 5 oz Bullion)",Yes,Yes,Yes,Yes
coin,Morgan Dollars,One Dollar,,,1 oz Copper (Morgan Dollar),Yes,Yes,Yes,Yes
coin,Liberty Walking Half Dollars,One Dollar,,,1 Pound - Walking Liberty,Yes,No,No,Yes
coin,Modern Commemorative Dollars,Five Dollars,,,25 Dollars (End of World War II 75th Anniversary; Gold Bullion Coinage),Yes,No,No,Yes
coin,1879 Quintuple Stella,Twenty Dollars,1879,,"20 Dollars ""1879 Quintuple Stella""",Yes,No,No,Yes
coin,Liberty Walking Half Dollars,One Dollar,,,1 Ounce - Sunshine Mint (Walking Liberty),Yes,No,No,Yes
coin,Morgan Dollars,One Dollar,,,1 Ounce - Sunshine Mint (Morgan Dollar),Yes,Yes,Yes,Yes
coin,Postage Currency,One Dime,,,"10 Cents (""Postage Currency"" - 1st issue)",Yes,No,No,Yes
coin,Modern Commemorative Dollars,One Dollar,,,1 Dollar (George H. W. Bush),Yes,No,No,Yes
coin,Modern Commemorative Dollars,Ten Dollars,,,10 Dollars (Mayflower 400th Anniversary),Yes,No,No,Yes
coin,Morgan Dollars,One Dollar,,,1 Ounce - Highland Mint (Morgan Dollar),Yes,Yes,Yes,Yes
coin,U.S. Pattern Coinage,Fifty Dollars,,,"50 Dollars ""Half Union"" (Pattern; copper)",Yes,No,No,Yes
coin,U.S. Pattern Coinage,Fifty Dollars,,,"50 Dollars ""Half Union"" (Pattern; copper)",Yes,No,No,Yes
