Category,Series,Denomination,Year,Mint Mark,Variety,Has History,Has Obverse,Has Reverse,Grok Verified
coin,Dollar,One Dime,,,"10 Cents - C. A. Nelson (Assaria, Kansas)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - C. A. Nelson (Assaria, Kansas)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - C. A. Nelson (Assaria, Kansas)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - C. A. Nelson (Assaria, Kansas)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - The Duluth Mercantile Co. (Duluth, Kansas)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - The Duluth Mercantile Co. (Duluth, Kansas)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - The Duluth Mercantile Co. (Duluth, Kansas)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - The Duluth Mercantile Co. (Duluth, Kansas)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - The Duluth Mercantile Co. (Duluth, Kansas)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - N. Churchill (Castle Rock, Washington)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Feely Mercantile Co. (Athol, Kansas)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Feely Mercantile Co (Athol, Kansas)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents -Feely Mercantile Co. (Athol, Kansas)",Yes,No,No,No
coin,Dollar,Two Dollars,,,"2 Dollars - Feely Mercantile Co. (Athol, Kansas)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - GFAFB NCO Open Mess (Grand Forks, North Dakota)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - GFAFB NCO Open Mess (Grand Forks, North Dakota)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - GFAFB NCO Open Mess (Grand Forks, North Dakota)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Hemenway and Moser (Nampa, Idaho)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Hemenway and Moser (Boise, Idaho)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - C. H. Hendricks (Minneapolis, Minnesota)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - The Owl (Ballard, Washington)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Hussman's Cigar Store (Great Falls, Montana)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Baylor's Cigar Store (North York, Pennsylvania)",Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - FEAMCOM Officers Open Mess Fuchu Air Station (Japan),Yes,No,No,No
coin,Dollar,Five Dollars,,,"5 Dollars (Federal Reserve Note; ""Redeemable in Gold""; Branch ID in Numbers)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,"10 Dollars (Federal Reserve Note; ""Redeemable in Gold""; Branch ID in Numbers)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - FEAMCOM Officer's Open Mess (Fuchu Air Station, Japan)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Aviation Cadet Open Mess (Ellington A.F.B.; Houston, Texas)",Yes,No,No,No
coin,Dollar,One Cent,,,"1 Cent - Leccony Smokeless Fuel Co. (Besoco, West Virginia)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - The New River Company (Stanaford, West Virginia)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - The New River Company (Cranberry, West Virginia)",Yes,No,No,No
coin,Dollar,Two Dollars,,,"2 Dollars - Aladdin Hotel and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,Wooden Dollar - Colorado Springs Coin Show,Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Drive and Shine (Elkhart, Indiana)",Yes,No,No,No
coin,Quarter,Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Voyageurs National Park, Minnesota - Silver 5 oz Bullion)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Phillips Drug Company (Morganton, North Carolina)",Yes,No,No,No
coin,Quarter,One Dollar,,,Ingot - Christmas (Waiting for Santa),Yes,No,No,No
coin,Quarter,One Dollar,,,"Ingot - United States Banks - St. Joseph Valley Bank (Elkhart, Indiana)",Yes,No,No,No
coin,Dollar,Half Cent,,,"12½ Cents - Ben Ross (Mountain Home, Idaho)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Bob's Place (Superior, Iowa)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - E. McKee (Fairview, South Dakota)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Farmers Produce Co. (Genoa, Nebraska)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Deloit Pool Hall (Deloit, Iowa)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Wm. J. Schwartz (Hanover, Kansas)",Yes,No,No,No
coin,Quarter,One Dollar,,,"Ingot - United States Banks - BandT (Twin Falls, Idaho)",Yes,No,No,No
coin,Quarter,One Dollar,,,"Ingot - United States Banks - Peoples National Bank (Greenville, South Carolina)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Winte and Collmeyer (New Minden, Illinois)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Winte and Collmeyer (New Minden, Illinois)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Winte and Collmeyer (New Minden, Illinois)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Chas. W. Rager (Latham, Illinois)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Chas. W. Rager (Latham, Illinois)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Chas. W. Rager (Latham, Illinois)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Chas. W. Rager (Latham, Illinois)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Chas. W. Rager (Latham, Illinois)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Buehler Mercantile Co. (Claflin, Kansas)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Buehler Mercantile Co. (Claflin, Kansas)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Buehler Mercantile Co. (Claflin, Kansas)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Buehler Mercantile Co. (Claflin, Kansas)",Yes,No,No,No
coin,Dollar,Two and a Half Dollars,,,"2½ Dollars - Buehler Mercantile Co. (Claflin, Kansas)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - George Pronschinske (Waumandee, Wisconsin)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - George Pronschinske (Waumandee, Wisconsin)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - George Pronschinske (Waumandee, Wisconsin)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - George Pronschinske (Waumandee, Wisconsin)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - C. F. Lubke (Clermont, Iowa)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - C. F. Lubke (Clermont, Iowa)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Gulf Smokeless Coal Co. (Tams, West Virginia)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (State of Georgia),Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - J. H. Fuss (Clyde, Oklahoma)",Yes,No,No,No
coin,Dollar,Five Cents,,,25 Cents - J. H. Fuss,Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - J. H. Fuss (Clyde, Oklahoma)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - J. H. Fuss,Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Elks Club (Rocky Ford, Colorado)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Geo. Dietsch (Doniphan, Nebraska)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 oz Copper (Morgan Dollar),Yes,No,No,No
coin,Dollar,One Dollar,,,"7 Dollars - Circus Circus Hotel Casino (Reno, Nevada)",Yes,No,No,No
coin,Half Dollar,One Dollar,,,1 Pound - Walking Liberty,Yes,No,No,No
coin,Dollar,Five Dollars,,,25 Dollars (End of World War II 75th Anniversary; Gold Bullion Coinage),Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (Federal Reserve Note; small portrait; no motto),Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars (Federal Reserve Note; small portrait; no motto),Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars (Federal Reserve Note; small portrait; no motto),Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (Federal Reserve Note; small portrait; no motto),Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (United States Note),Yes,No,No,No
coin,Dollar,Fifty Dollars,,,"50 Dollars (Federal Reserve Note; ""Redeemable in Gold""; Branch ID in Numbers)",Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,"100 Dollars (Federal Reserve Note; ""Redeemable in Gold""; Branch ID in Numbers)",Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars (Federal Reserve Note; Large FIFTY; small portrait),Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (Federal Reserve Note; Large 100; small portrait),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Smiling Car,Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents Drink - Schaefer House (Liberty, New York)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (Gold Certificate),Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Williams Food Service (Louisville, Kentucky)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (Military Payment Certificate),Yes,No,No,No
coin,Dollar,Twenty Dollars,,,"20 Dollars ""1879 Quintuple Stella""",Yes,No,No,No
coin,Dollar,One Dollar,,,1 000 000 Dollars (The United States of America),Yes,No,No,No
coin,Quarter,One Dollar,,,¼ Bitcoin,Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Harley Davidson,Yes,No,No,No
coin,Dollar,Five Dollars,,,25 Dollars - Dunes Hotel and Country Club,Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Desert Sands Casino,Yes,No,No,No
coin,Dollar,Five Hundred Dollars,,,500 Dollars - Casino Royale (8 Tab),Yes,No,No,No
coin,Dollar,Fifty Dollars,,,"50 Dollars - Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Five Hundred Dollars,,,"500 Dollars - Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars (Triton ATM Calibration Note),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar (De LaRue Calibration Note),Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars (De LaRue Calibration Note),Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (De LaRue Calibration Note),Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars (De LaRue Calibration Note),Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars (De LaRue Calibration Note),Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (De LaRue Calibration Note),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Capone's Casino,Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars - Capone's Casino,Yes,No,No,No
coin,Dollar,Five Dollars,,,25 Dollars - Capone's Casino,Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars - Capone's Casino,Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Monte Carlo Resort and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Imperial Palace (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Riviera (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Golden Nugget (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Excalibur (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Treasure Island (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Fremont Hotel and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Flamingo (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Stardust Hotel and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Sahara Hotel and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Harrah's (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Bellagio (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Aladdin (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Four Queens Hotel and Casino,Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - The Mirage (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Luxor (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Westward Ho Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Stratosphere (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - MGM Grand Hotel and Casino,Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - The Venetian (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Barbary Coast (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - New York, New York Hotel and Casino",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Binion's Horseshoe (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Mandalay Bay (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Bally's (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Circus Circus (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Hemenway and Moser (Nampa, Idaho)",Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - Martin,Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - E,Yes,No,No,No
coin,Dollar,One Dollar,,,"5O Cents - Miller Recreation Parlor (Miller, Nebraska)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Jess and John's Recreation (Imperial, Nebraska)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - J.C. Janzen (Henderson, Nebraska)",Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - L. J. H. Bar,Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Payne Trading Post (Rock Falls, Oklahoma)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Pickering Lumber Co. (Standard, California)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents- Rawley Commissary (Bonanza, Colorado)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Rawley Commissary (Bonanza, Colorado)",Yes,No,No,No
coin,Dollar,Five Cents,,,25 Cents (State of South Carolina),Yes,No,No,No
coin,Dollar,One Dollar,,,"Birthday Dollar - 4th Los Angeles Coin Convention (University City, California)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - The Club (Seattle, Washington)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Casino Aztar (Evansville, Indiana)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Ounce - 50 Zombucks (Feast),Yes,No,No,No
coin,Half Dollar,One Dollar,,,1 Ounce - Sunshine Mint (Walking Liberty),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Ounce - Sunshine Mint (Morgan Dollar),Yes,No,No,No
coin,Dollar,Twenty Dollars,,,"20 Dollar (Yosemite, California)",Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars (California),Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - CJ Car Wash (Jessup, Maryland)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cent - President Riverboat Casino (Davenport, Iowa)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Micek Bar (Duncan, Nebraska)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Sal's Bar (Duncan, Nebraska)",Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (Federal Reserve Note; small portrait; with security thread),Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents (""Postage Currency"" - 1st issue)",Yes,No,No,No
coin,Dollar,One Dime,,,10 Cents - FEAMCOM Open Mess,Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Caesars Riverboat Casino (Elizabeth, Indiana)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Ounce - 10 Dollars (NORFED Liberty Dollar),Yes,No,No,No
coin,Dollar,One Thousand Dollars,,,"1000 Dollars - The Valentino Poker Room (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Five Hundred Dollars,,,500 Dollars - Casino Royale (3 Tab),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Casino Royale (3 Tab),Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars - Casino Royale (3 Tab),Yes,No,No,No
coin,Dollar,Five Dollars,,,25 Dollars - Casino Royale (3 Tab),Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars - Casino Royale (3 Tab),Yes,No,No,No
coin,Dollar,One Thousand Dollars,,,1000 Dollars - Casino Royale (3 Tab),Yes,No,No,No
coin,Dollar,Five Thousand Dollars,,,5000 Dollars - Casino Royale (3 Tab),Yes,No,No,No
coin,Dollar,One Dollar,,,25 000 Dollars - Casino Royale (3 Tab),Yes,No,No,No
coin,Dollar,One Dollar,,,100 000 Dollars - Casino Royale (3 Tab),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - MGM Grand at Foxwoods,Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars - MGM Grand at Foxwoods,Yes,No,No,No
coin,Dollar,One Dollar,,,"Havasu Dollar - London Bridge Rotary Club - London Bridge (Lake Havasu City, Arizona)",Yes,No,No,No
coin,Dollar,Five Dollars,,,"5 Dollars - Ceasars River Boat Casino (Harrison County, Indiana)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - MGM Grand - Lucey (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Five Dollars,,,25 Dollars - Las Vegas Poker Room,Yes,No,No,No
coin,Dollar,Five Hundred Dollars,,,500 Dollars - Las Vegas Poker Room,Yes,No,No,No
coin,Dollar,One Thousand Dollars,,,1000 Dollars - Las Vegas Poker Room,Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Joker Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Five Dollars,,,"5 Dollars - Joker Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Five Dollars,,,"25 Dollars - Joker Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,"100 Dollars - Joker Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Five Hundred Dollars,,,"500 Dollars - Joker Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Thousand Dollars,,,"1000 Dollars - Joker Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Five Thousand Dollars,,,"5000 Dollars - Joker Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"25 000 Dollars - Joker Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Jims Taxi (Broadway, Virginia)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - E. R. Mitchell (Abbotsford, Wisconsin)",Yes,No,No,No
coin,Dollar,Five Cents,,,15 Cents - St. James School,Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - Carlisle's Cafe,Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - W.H.W. (Troy Grove, Illinois)",Yes,No,No,No
coin,Dollar,One Dollar,,,Pelican Snowballs Pelican Buck,Yes,No,No,No
coin,Dollar,One Dollar,,,200 Dollars - Fallout New Vegas Lucky 38,Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Fallout New Vegas Vault 21 Casino,Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars - Fallout New Vegas Tops Casino,Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars - Fallout New Vegas Atomic Wrangler Casino,Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars - Fallout New Vegas Silver Rush Casino,Yes,No,No,No
coin,Dollar,Five Dollars,,,25 Dollars - Fallout New Vegas Bison Steve Casino,Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars - Fallout New Vegas Gomorrah Casino,Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars - Fallout New Vegas The Ultra Luxe Casino,Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar (George H. W. Bush),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Raceway Car Wash,Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (Mayflower 400th Anniversary),Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - NCO Open Mess (Sheppard AFB, Texas)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Ounce - Highland Mint (Morgan Dollar),Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - AAFB-NCO Open Mess (Amarillo A. F. B., Texas)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - NCO Open Mess (Hickam A.F.B., Hawaii)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Casino Aztar (Evansville, Indiana)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Airmen's Open Mess (Keesler A.F.B. Mississippi),Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - NCO OM (Loring AFB, Maine)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Ounce - Highland Mint (Morgan),Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Dotson and Self Pool Card Room (Buena Park, California)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (Federal Reserve Note; Brown Seal - Hawaii),Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Stanard Supply Co. (Store No. 11; Brownton, West Virginia)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - The New River Company (Price Hill, West Virginia)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Captain Clean Car Wash (Cincinnati, Ohio)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - The New River Company (Summerlee, West Virginia)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (Large-Size National Bank Note),Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - College Park Car Wash (College Park, Maryland)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Farmers Mercantile Co. (Dwight, Nebraska)",Yes,No,No,No
coin,Dollar,One Cent,,,"1 Cent - Robinson Run Stores (Maidsville, West Virginia)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Raleigh-Wyoming Mining Co. (Glen Rogers, West Virginia)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - The Carbon Fuel Co. (Carbon, West Virginia)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Winding Gulf Coals, Inc. (Winding Gulf, West Virginia)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Slab Fork Coal Co. (Slab Fork, West Virginia)",Yes,No,No,No
coin,Half Dollar,Fifty Dollars,,,"50 Dollars ""Half Union"" (Pattern; copper)",Yes,No,No,No
coin,Half Dollar,Fifty Dollars,,,"50 Dollars ""Half Union"" (Pattern; copper)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar ""1852 Gold Dollar"" (Pattern; gold)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar ""1852 Gold Dollar"" (Pattern; silver)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar ""1852 Gold Dollar"" (Pattern; copper-nickel)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar ""1852 Gold Dollar"" (Pattern; nickel)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar ""1852 Gold Dollar"" (Pattern; brass)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (Certificate of Deposit),Yes,No,No,No
coin,Dollar,One Cent,,,"1 Cent ""1884"" (Pattern; aluminium)",Yes,No,No,No
coin,Dollar,One Cent,,,"1 Cent ""1884"" (Pattern; white metal)",Yes,No,No,No
coin,Half Dollar,Five Dollars,,,"5 Dollars ""1860 Half Eagle"" (Pattern; copper)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Slab Fork Coal Co. (Slab Fork, West Virginia)",Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - Good For One Tune,Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents ""1792 Disme"" (Pattern; silver)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents ""1884 Nickel"" (Pattern; white metal)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents ""1884 Nickel"" (Pattern; aluminium)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"½ Dollar ""1859"" (Pattern; copper)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Plackes Tavern (Edgar, Nebraska)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar in Trade,Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - L. P. Kramer (Imperial, Nebraska)",Yes,No,No,No
coin,Quarter,Two and a Half Dollars,,,"2½ Dollars ""Quarter Eagle"" (Pattern; gold)",Yes,No,No,No
coin,Dollar,Twenty Dollars,,,"20 Dollars ""1872 Double Eagle"" (Pattern; aluminium)",Yes,No,No,No
